client_id,variation,variation_clean,is_test
5164844,test,test,True
9309343,control,control,False
6540065,control,control,False
8291796,test,test,True
9706459,test,test,True
6811542,test,test,True
8092923,test,test,True
2928400,control,control,False
8148299,control,control,False
5777764,control,control,False
3148396,control,control,False
6140556,control,control,False
342646,control,control,False
8547881,test,test,True
6270000,test,test,True
9868880,control,control,False
1647799,test,test,True
5709764,control,control,False
3730384,test,test,True
3118518,test,test,True
3865057,test,test,True
3005990,control,control,False
9279103,control,control,False
6144921,test,test,True
9544479,control,control,False
3250691,control,control,False
9717008,control,control,False
6405187,control,control,False
7287229,test,test,True
7789673,control,control,False
9225615,test,test,True
6554914,test,test,True
1364740,control,control,False
5958284,test,test,True
5273138,test,test,True
3616483,control,control,False
6167675,test,test,True
6700512,control,control,False
6525445,control,control,False
7963417,control,control,False
5486221,test,test,True
4632537,control,control,False
9596318,test,test,True
8726816,test,test,True
7466698,control,control,False
5116603,control,control,False
4596170,test,test,True
6099297,control,control,False
4396402,control,control,False
8687998,control,control,False
5916963,control,control,False
9278066,test,test,True
3493304,control,control,False
9410513,test,test,True
8752868,control,control,False
5378046,control,control,False
1030222,test,test,True
2137312,test,test,True
1232744,test,test,True
5342274,test,test,True
260336,test,test,True
4611974,test,test,True
6560734,test,test,True
6847357,test,test,True
6595891,control,control,False
9213816,test,test,True
5339133,control,control,False
1590045,control,control,False
6684024,test,test,True
2173695,control,control,False
4118752,test,test,True
215661,test,test,True
8824053,control,control,False
373454,control,control,False
1678193,test,test,True
7234710,control,control,False
2175549,test,test,True
6646736,test,test,True
297511,test,test,True
318680,test,test,True
590304,test,test,True
1354681,test,test,True
2262323,test,test,True
7231186,control,control,False
7114905,control,control,False
9641700,control,control,False
7125818,control,control,False
4015554,control,control,False
6788229,test,test,True
9048769,control,control,False
3976337,test,test,True
6700735,test,test,True
7845269,test,test,True
5756272,test,test,True
16295,test,test,True
3124882,control,control,False
7697255,test,test,True
5888321,test,test,True
3528580,control,control,False
929741,test,test,True
9711488,control,control,False
2707225,control,control,False
9663819,test,test,True
5240399,test,test,True
4559532,test,test,True
1930016,test,test,True
2702504,test,test,True
3972404,test,test,True
1283413,test,test,True
8776563,test,test,True
7343694,control,control,False
510580,test,test,True
8368263,test,test,True
9312698,test,test,True
9338568,test,test,True
5077348,test,test,True
3334875,control,control,False
7738477,control,control,False
7229718,test,test,True
1840837,test,test,True
2120373,control,control,False
6092467,test,test,True
3833376,test,test,True
1122430,test,test,True
9855942,control,control,False
4557744,control,control,False
4161643,test,test,True
3659480,test,test,True
8872073,control,control,False
4699897,test,test,True
2823361,test,test,True
4151497,test,test,True
2508150,control,control,False
8486606,control,control,False
5698452,control,control,False
1789611,control,control,False
9296587,control,control,False
2893623,control,control,False
5260884,test,test,True
3502513,test,test,True
9381346,control,control,False
829855,test,test,True
7536028,control,control,False
3504849,test,test,True
3748827,control,control,False
4359323,test,test,True
6196184,control,control,False
1366366,control,control,False
2824575,test,test,True
3569119,test,test,True
3630175,test,test,True
2332011,control,control,False
5898764,control,control,False
9749636,test,test,True
626894,test,test,True
6989654,test,test,True
9320071,test,test,True
2371970,test,test,True
2480090,test,test,True
4601207,test,test,True
8715759,test,test,True
5345656,control,control,False
1412119,control,control,False
2792536,test,test,True
3102749,test,test,True
890755,control,control,False
8209682,control,control,False
6038013,test,test,True
4800447,control,control,False
1167461,test,test,True
7090843,control,control,False
5637407,control,control,False
8678112,test,test,True
6980106,test,test,True
726659,test,test,True
3836039,control,control,False
2683014,control,control,False
7507544,test,test,True
9827995,test,test,True
2538398,control,control,False
7748410,control,control,False
6725242,test,test,True
985546,control,control,False
9279545,control,control,False
2257208,test,test,True
3097314,test,test,True
5303422,control,control,False
1764645,control,control,False
8997922,test,test,True
9994633,test,test,True
1227135,control,control,False
6457533,control,control,False
4198518,control,control,False
8157247,control,control,False
256318,control,control,False
5599473,control,control,False
3162839,control,control,False
4314548,control,control,False
2074688,control,control,False
8472348,control,control,False
7293853,test,test,True
1630616,test,test,True
3191722,control,control,False
8352552,control,control,False
6859848,test,test,True
8854822,test,test,True
141417,test,test,True
2095375,control,control,False
9352538,test,test,True
696801,control,control,False
9661426,test,test,True
6689315,control,control,False
1170730,test,test,True
2114888,control,control,False
547839,control,control,False
9923432,control,control,False
4027294,test,test,True
4803341,test,test,True
9256605,test,test,True
3197585,control,control,False
6477539,control,control,False
5991510,test,test,True
9540820,test,test,True
2672778,test,test,True
5721330,control,control,False
2889072,test,test,True
9855682,control,control,False
6564940,control,control,False
9351887,control,control,False
1529419,test,test,True
3738717,control,control,False
2360447,control,control,False
7045882,control,control,False
4315041,test,test,True
9504886,control,control,False
5437375,test,test,True
433443,test,test,True
6780970,test,test,True
4900512,test,test,True
8345590,test,test,True
730137,control,control,False
3700524,test,test,True
9560201,control,control,False
7504425,test,test,True
7636540,test,test,True
4416226,control,control,False
2768177,test,test,True
8882426,control,control,False
2230146,test,test,True
3944686,test,test,True
4906237,test,test,True
4931808,test,test,True
26211,control,control,False
548028,control,control,False
9211840,control,control,False
9139415,test,test,True
4635979,test,test,True
6904174,control,control,False
8366652,test,test,True
5091858,control,control,False
5108244,test,test,True
8995260,control,control,False
2524763,test,test,True
1329252,test,test,True
8753141,control,control,False
716144,test,test,True
524675,test,test,True
6258754,control,control,False
3716792,control,control,False
2703317,test,test,True
9881248,control,control,False
9799670,control,control,False
5315856,test,test,True
3579768,test,test,True
5519904,test,test,True
2847496,test,test,True
8409408,control,control,False
6089566,control,control,False
7320097,test,test,True
750686,control,control,False
524388,control,control,False
8398698,control,control,False
5976227,test,test,True
5299317,control,control,False
961187,control,control,False
2791386,test,test,True
6980355,test,test,True
9989637,control,control,False
3268586,control,control,False
4833741,test,test,True
5461458,test,test,True
1872006,test,test,True
6338026,test,test,True
1781992,control,control,False
3351731,test,test,True
7753059,control,control,False
1420912,control,control,False
8772400,test,test,True
6214973,test,test,True
7405342,control,control,False
7640023,test,test,True
3798462,control,control,False
9212950,test,test,True
4375520,control,control,False
8366885,control,control,False
9944948,control,control,False
464539,test,test,True
2341436,test,test,True
1497256,control,control,False
3855497,control,control,False
3209119,control,control,False
